483.49,1.700012
483.63,0.460022
483.76,1.159973
483.9,1.52002
484.03,1.26001
484.17,1.400024
484.3,1.159973
484.44,1.219971
484.58,1.299988
484.71,1.359985
484.85,1.159973
484.98,1.419983
485.12,1.059998
485.25,1.359985
485.39,0.8400269
485.52,1.840027
485.66,1.440002
485.79,1.380005
485.93,0.2600098
486.07,1.039978
486.2,1.200012
486.34,1.460022
486.47,1.599976
486.61,0.9799805
486.74,0.9000244
486.88,0.2600098
487.01,1.5
487.15,1.619995
487.28,1.380005
487.42,1.52002
487.55,1.580017
487.69,1.099976
487.82,1.200012
487.96,1.719971
488.09,1.039978
488.23,0.9400024
488.36,1.280029
488.5,0.3599854
488.63,1.340027
488.77,1.320007
488.9,0.5599976
489.04,1.400024
489.17,0.2999878
489.31,1.539978
489.44,1.820007
489.58,1.840027
489.71,1.559998
489.85,1.559998
489.98,1.299988
490.12,3.210022
490.25,2.809998
490.38,3.119995
490.52,2.700012
490.65,2.869995
490.79,3.650024
490.92,11.17999
491.06,31.5
491.19,53.84998
491.33,72.98999
491.46,86.45001
491.6,94.03998
491.73,96.69
491.86,90.40997
492,72.71002
492.13,52.15997
492.27,38.88
492.4,28.28003
492.54,6.76001
492.67,5.780029
492.8,4.320007
492.94,4.419983
493.07,5.099976
493.21,4.460022
493.34,4.219971
493.47,3.580017
493.61,3.820007
493.74,3.080017
493.88,2.840027
494.01,2.719971
494.15,2.440002
494.28,1.97998
494.41,1.960022
494.55,1.659973
494.68,1.640015
494.81,1.419983
494.95,1.960022
495.08,1.419983
495.22,1.5
495.35,2.039978
495.48,1.799988
495.62,1.599976
495.75,1.440002
495.89,0.8599854
496.02,1.700012
496.15,1.380005
496.29,1.219971
496.42,1.840027
496.55,2.179993
496.69,1.799988
496.82,2.359985
496.95,2.159973
497.09,1.47998
497.22,1.780029
497.35,2.23999
497.49,1.679993
497.62,2.119995
497.75,1.619995
497.89,1.780029
498.02,1.359985
498.15,0.5800171
498.29,1.059998
498.42,0.539978
498.55,1.26001
498.69,1.640015
498.82,1.440002
498.95,1.299988
499.09,1.280029
499.22,1.419983
499.35,1.679993
499.49,1.559998
499.62,1.299988
499.75,1.380005
499.89,1.299988
500.02,1.23999
500.15,1.219971
500.28,1.159973
500.42,1.119995
500.55,1.280029
500.68,1.23999
500.82,1.179993
500.95,1.219971
501.08,1.320007
501.21,1.5
501.35,1.299988
501.48,1.419983
501.61,1.780029
501.75,1.76001
501.88,1.599976
502.01,1.52002
502.14,0.9400024
502.28,1.599976
502.41,1.419983
502.54,1.47998
502.67,1.659973
502.81,1.679993
502.94,1.26001
503.07,1.700012
503.2,1.659973
503.34,1.679993
503.47,1.320007
503.6,0.8800049
503.73,1.679993
503.87,1.659973
504,1.659973
504.13,1.539978
504.26,1.47998
504.4,1.359985
504.53,1.02002
504.66,1.76001
504.79,0.5200195
504.92,1.859985
505.06,1.799988
505.19,1.460022
505.32,0.9400024
505.45,1.280029
505.58,1.73999
505.72,1.47998
505.85,2.039978
505.98,1.619995
506.11,1.280029
506.24,1.52002
506.38,1.719971
506.51,0.7800293
506.64,1.299988
506.77,1.23999
506.9,1.419983
507.04,1.380005
507.17,1.700012
507.3,1.700012
507.43,1.73999
507.56,0.6199951
507.69,1.659973
507.83,1.599976
507.96,0.2399902
508.09,1.640015
508.22,0.7600098
508.35,0.9199829
508.48,1.400024
508.62,1.700012
508.75,1.659973
508.88,1.419983
509.01,1.719971
509.14,1.52002
509.27,1.659973
509.41,1.23999
509.54,1.719971
509.67,1.859985
509.8,1.140015
509.93,0.7999878
510.06,0.7600098
510.19,0.4799805
510.32,1.580017
510.46,0.7399902
510.59,0.7800293
510.72,0.8200073
510.85,0.5999756
510.98,1.440002
511.11,1.440002
511.24,1.299988
511.37,1.26001
511.5,1.559998
511.64,1.97998
511.77,0.7999878
511.9,1.799988
512.03,2.280029
512.16,1.02002
512.29,0.7999878
512.42,0.9000244
512.55,1.23999
512.68,1.659973
512.81,0.8800049
512.95,0.9799805
513.08,1.179993
513.21,2.039978
513.34,1.820007
513.47,0.7000122
513.6,1.799988
513.73,1.97998
513.86,1.219971
513.99,1.140015
514.12,1.539978
514.25,2.419983
514.38,0.5599976
514.51,1.900024
514.64,2.099976
514.77,2.340027
514.9,1.919983
515.04,2.02002
515.17,2.039978
515.3,1.5
515.43,1.820007
515.56,2.440002
515.69,2.440002
515.82,2.359985
515.95,1.559998
516.08,1.580017
516.21,1.859985
516.34,2.539978
516.47,1.659973
516.6,2.099976
516.73,1.299988
516.86,2.179993
516.99,2.400024
517.12,2.02002
517.25,1.619995
517.38,2.140015
517.51,1
517.64,2.02002
517.77,2.059998
517.9,0.539978
518.03,1.080017
518.16,1.52002
518.29,1.700012
518.42,1.659973
518.55,2.659973
518.68,2.380005
518.81,1.840027
518.94,1.940002
519.07,2.799988
519.2,1.799988
519.33,1.320007
519.46,1.859985
519.59,2.200012
519.72,2.179993
519.85,1.97998
519.98,2.059998
520.11,1.380005
520.24,1.799988
520.36,1.219971
520.49,1.26001
520.62,2.23999
520.75,2.039978
520.88,1.919983
521.01,2.280029
521.14,1.780029
521.27,1.52002
521.4,2.159973
521.53,1.799988
521.66,1.880005
521.79,1.880005
521.92,2.400024
522.05,2.52002
522.18,1.900024
522.31,2.400024
522.43,2.460022
522.56,2.859985
522.69,3.659973
522.82,2.380005
522.95,3.200012
523.08,2.179993
523.21,2.840027
523.34,1.799988
523.47,1.539978
523.6,2.099976
523.73,1.419983
523.85,1.840027
523.98,2.419983
524.11,2.76001
524.24,1.359985
524.37,1.179993
524.5,2.200012
524.63,1.580017
524.76,1.820007
524.89,2.059998
525.01,1.460022
525.14,1.799988
525.27,1.26001
525.4,1.880005
525.53,2.73999
525.66,2.23999
525.79,1.23999
525.91,1.919983
526.04,1.52002
526.17,1.599976
526.3,2.5
526.43,2.159973
526.56,1.460022
526.69,1.140015
526.81,2.539978
526.94,1.200012
527.07,2.159973
527.2,2.52002
527.33,1.400024
527.46,1.859985
527.58,2.23999
527.71,2.179993
527.84,3.080017
527.97,1.679993
528.1,2.400024
528.23,1.960022
528.35,1.859985
528.48,1.820007
528.61,2.179993
528.74,1.380005
528.87,2.780029
528.99,1.619995
529.12,2.539978
529.25,2.640015
529.38,1.900024
529.51,1.799988
529.63,1.880005
529.76,1.440002
529.89,2.719971
530.02,1.5
530.15,1.880005
530.27,1.580017
530.4,1.559998
530.53,1.900024
530.66,2.280029
530.79,1.440002
530.91,1.73999
531.04,2.780029
531.17,1.640015
531.3,2.359985
531.42,1.640015
531.55,1.880005
531.68,2.119995
531.81,2.919983
531.93,1.880005
532.06,1.919983
532.19,2.719971
532.32,1.640015
532.44,1.880005
532.57,1.880005
532.7,2.039978
532.83,2.940002
532.95,2.179993
533.08,1.960022
533.21,2.380005
533.34,3.219971
533.46,2.599976
533.59,2.460022
533.72,2.440002
533.84,2.799988
533.97,3.280029
534.1,2.900024
534.23,2.76001
534.35,1.679993
534.48,2.5
534.61,2.159973
534.73,1.960022
534.86,2.559998
534.99,2.299988
535.12,2.619995
535.24,2.73999
535.37,2.619995
535.5,3.659973
535.62,3.679993
535.75,2.099976
535.88,2.119995
536,2.419983
536.13,2.200012
536.26,2.140015
536.38,2.340027
536.51,2.73999
536.64,3.02002
536.76,1.919983
536.89,3.140015
537.02,2.960022
537.15,1.799988
537.27,2.419983
537.4,2.52002
537.52,2.119995
537.65,2.359985
537.78,3.039978
537.9,3.5
538.03,2.52002
538.16,2.780029
538.28,2.700012
538.41,1.919983
538.54,1.940002
538.66,2.280029
538.79,2.140015
538.92,2.659973
539.04,2.659973
539.17,2.580017
539.29,2.140015
539.42,2.440002
539.55,2.659973
539.67,2.52002
539.8,2.299988
539.93,2.26001
540.05,2.440002
540.18,2.219971
540.3,2.359985
540.43,2.659973
540.56,2.02002
540.68,2.5
540.81,2.200012
540.93,2.679993
541.06,2.599976
541.19,2.440002
541.31,2.700012
541.44,2.859985
541.56,2.099976
541.69,2.340027
541.82,3.640015
541.94,3.099976
542.07,2.76001
542.19,2.900024
542.32,2.659973
542.44,3.039978
542.57,3.719971
542.7,2.559998
542.82,2.52002
542.95,2.719971
543.07,2.940002
543.2,3.039978
543.32,3.659973
543.45,0
543.58,0
543.7,0
543.83,0
543.95,0
544.08,0
544.2,0
544.33,0
544.45,0
544.58,0
544.7,0
544.83,0
544.96,0
545.08,0
545.21,9.419983
545.33,115.54
545.46,304.34
545.58,486.78
545.71,640.78
545.83,760.08
545.96,845.88
546.08,899.02
546.21,890.9
546.33,822.4399
546.46,674.38
546.58,544.54
546.71,443.44
546.83,360.82
546.96,290.16
547.08,233.46
547.21,191.62
547.33,158.1
547.46,130.26
547.58,107.32
547.71,88.62
547.83,72.52002
547.96,58.23999
548.08,46.09998
548.21,34.02002
548.33,23.62
548.45,14.26001
548.58,7.419983
548.7,3.700012
548.83,1.02002
548.95,0
549.08,0
549.2,0
549.33,0
549.45,0
549.58,0
549.7,0
549.82,0
549.95,0
550.07,0
550.2,0
550.32,0
550.45,0
550.57,0
550.7,0
550.82,0
550.94,0
551.07,0
551.19,0
551.32,0
551.44,0
551.56,0
551.69,0
551.81,0
551.94,0
552.06,0
552.19,0
552.31,8.599976
552.43,8.859985
552.56,8.440002
552.68,8.320007
552.8,7.919983
552.93,7.039978
553.05,7.619995
553.18,7.140015
553.3,6.320007
553.42,6.26001
553.55,5.900024
553.67,5.640015
553.8,4.840027
553.92,4.580017
554.04,4.359985
554.17,3.900024
554.29,4.080017
554.41,4.179993
554.54,4.099976
554.66,3.140015
554.78,3.700012
554.91,3.580017
555.03,4.059998
555.16,4.119995
555.28,4.659973
555.4,8.940002
555.53,21.78003
555.65,35.40002
555.77,49
555.9,59.79999
556.02,68.64001
556.14,77.67999
556.27,113.58
556.39,165.94
556.51,217.02
556.64,256.54
556.76,291
556.88,314.52
557.01,326.16
557.13,318.3
557.25,280.84
557.37,220.34
557.5,175.96
557.62,141.12
557.74,116.06
557.87,94.41998
557.99,77.06
558.11,63.52002
558.24,53.17999
558.36,42.59998
558.48,34.44
558.6,28.64001
558.73,24.20001
558.85,21.06
558.97,19.12
559.1,15.90002
559.22,13.32001
559.34,11.76001
559.46,10.20001
559.59,9.880005
559.71,8.73999
559.83,8.559998
559.96,7.900024
560.08,8.039978
560.2,8.820007
560.32,9.039978
560.45,8.460022
560.57,8.700012
560.69,8.47998
560.81,8.400024
560.94,8.080017
561.06,7.599976
561.18,7.299988
561.3,7.219971
561.43,6.359985
561.55,6.619995
561.67,6.679993
561.79,6.840027
561.92,6.52002
562.04,6.380005
562.16,6.559998
562.28,6.539978
562.4,6.340027
562.53,6.52002
562.65,6.359985
562.77,6.880005
562.89,6.900024
563.02,6.619995
563.14,7.080017
563.26,6.619995
563.38,7.219971
563.5,7.840027
563.63,7.659973
563.75,7.76001
563.87,7.76001
563.99,7.799988
564.11,7.919983
564.24,9.5
564.36,11.85999
564.48,13.64001
564.6,15.03998
564.72,16.38
564.84,16.85999
564.97,17.94
565.09,16.91998
565.21,15.82001
565.33,13.79999
565.45,12.40002
565.57,10.94
565.7,9.659973
565.82,9.960022
565.94,8.859985
566.06,8.23999
566.18,8.159973
566.3,8.159973
566.43,7.76001
566.55,8.340027
566.67,8.799988
566.79,9.099976
566.91,10.15997
567.03,11.03998
567.15,11.38
567.28,11.41998
567.4,12.09998
567.52,11.14001
567.64,10.52002
567.76,10.38
567.88,9.559998
568,9.280029
568.12,8.679993
568.25,8.159973
568.37,7.679993
568.49,7.599976
568.61,7.080017
568.73,7.02002
568.85,6.940002
568.97,6
569.09,6.340027
569.21,6.280029
569.34,5.460022
569.46,5.780029
569.58,5.880005
569.7,5.419983
569.82,5.76001
569.94,5.880005
570.06,6.140015
570.18,6.179993
570.3,6.299988
570.42,6.47998
570.54,6.640015
570.67,6.780029
570.79,7.119995
570.91,6.679993
571.03,6.299988
571.15,6.340027
571.27,5.859985
571.39,5.380005
571.51,5.599976
571.63,5.580017
571.75,4.859985
571.87,6.080017
571.99,6.419983
572.11,6.039978
572.23,6.099976
572.35,6.080017
572.47,6.900024
572.59,6.02002
572.71,6.200012
572.84,5.900024
572.96,5.580017
573.08,5.47998
573.2,5.47998
573.32,5.099976
573.44,5.26001
573.56,5.640015
573.68,5.580017
573.8,5.960022
573.92,5.97998
574.04,5.679993
574.16,5.059998
574.28,5.26001
574.4,5.580017
574.52,5.52002
574.64,5.679993
574.76,5.320007
574.88,5.400024
575,5.52002
575.12,6
575.24,5.76001
575.36,6.299988
575.48,5.52002
575.6,6.26001
575.72,6.5
575.84,6.5
575.96,7.880005
576.08,32.67999
576.2,160.68
576.32,341.22
576.44,524.8
576.56,682.6
576.68,813.84
576.8,912.3
576.92,970.76
577.03,973.88
577.15,897.4399
577.27,743.1
577.39,602.5
577.51,496.3
577.63,412
577.75,344.66
577.87,289.14
577.99,239.78
578.11,201.98
578.23,223.36
578.35,349.98
578.47,503.22
578.59,656.74
578.71,793.34
578.83,892.28
578.95,961.72
579.07,979.74
579.18,948.1
579.3,830.62
579.42,673.78
579.54,554.28
579.66,453.74
579.78,378.3
579.9,317.34
580.02,267.58
580.14,220.78
580.26,181.98
580.38,146.86
580.49,115.12
580.61,90.14001
580.73,70.52002
580.85,54.23999
580.97,40.20001
581.09,28.40002
581.21,20.65997
581.33,15.35999
581.45,11.44
581.56,10
581.68,9.5
581.8,9.119995
581.92,9.780029
582.04,10.84003
582.16,12
582.28,11.88
582.4,11.78003
582.51,13.17999
582.63,14.09998
582.75,14.73999
582.87,15.15997
582.99,14.71997
583.11,15.26001
583.23,15.34003
583.34,14.73999
583.46,13.76001
583.58,11.79999
583.7,10.06
583.82,9.280029
583.94,8.539978
584.05,7.960022
584.17,7.140015
584.29,6.380005
584.41,6.26001
584.53,6.320007
584.65,6.200012
584.76,6.159973
584.88,5.73999
585,5.799988
585.12,6.23999
585.24,6.23999
585.36,6.280029
585.47,6.97998
585.59,7.119995
585.71,7.039978
585.83,7.73999
585.95,10.56
586.06,13.40002
586.18,23.03998
586.3,82.06
586.42,173.44
586.54,263.12
586.65,335.74
586.77,397.06
586.89,427.5
587.01,450.58
587.12,447.82
587.24,409.32
587.36,322.34
587.48,251.34
587.6,196.78
587.71,158.56
587.83,130.76
587.95,110.3
588.07,91.94
588.18,74.58002
588.3,59.40002
588.42,48.14001
588.54,38.20001
588.65,31.78003
588.77,27.06
588.89,20.82001
589.01,16.29999
589.12,13.12
589.24,10.02002
589.36,8.880005
589.48,8.219971
589.59,6.840027
589.71,6.340027
589.83,6.440002
589.95,5.5
590.06,5.400024
590.18,6.580017
590.3,5.440002
590.41,5.73999
590.53,6.580017
590.65,6
590.77,6.47998
590.88,6.460022
591,6.880005
591.12,7.47998
591.23,6.679993
591.35,7.059998
591.47,6.200012
591.59,5.460022
591.7,5.619995
591.82,5.400024
591.94,4.76001
592.05,6.5
592.17,5.5
592.29,5.179993
592.4,5.73999
592.52,5.539978
592.64,5.299988
592.75,5.640015
592.87,5.23999
592.99,5.559998
593.1,5.559998
593.22,5.340027
593.34,5.26001
593.45,5.52002
593.57,5.140015
593.69,5.26001
593.8,5.640015
593.92,5.840027
594.04,6.640015
594.15,5.97998
594.27,5.659973
594.39,5.099976
594.5,5.440002
594.62,4.919983
594.74,5.299988
594.85,4.679993
594.97,4.940002
595.09,5.619995
595.2,5.73999
595.32,5.76001
595.43,5.119995
595.55,5.200012
595.67,4.5
595.78,4.419983
595.9,4.76001
596.02,4.73999
596.13,4.539978
596.25,4.919983
596.36,4.140015
596.48,4.780029
596.6,4.97998
596.71,4.840027
596.83,4.940002
596.94,4.640015
597.06,5.200012
597.18,6.059998
597.29,4.960022
597.41,5.440002
597.52,4.919983
597.64,4.580017
597.76,4.97998
597.87,5.179993
597.99,5.299988
598.1,5.320007
598.22,5.159973
598.33,6.52002
598.45,5.659973
598.57,6.440002
598.68,9.200012
598.8,11.17999
598.91,12.53998
599.03,14.20001
599.14,15.85999
599.26,16.38
599.38,17.44
599.49,15.5
599.61,14.08002
599.72,12.32001
599.84,11.70001
599.95,9.140015
600.07,8.52002
600.18,7.340027
600.3,7.700012
600.41,8.700012
600.53,9.320007
600.65,10.52002
600.76,11.96002
600.88,12.46002
600.99,13.88
601.11,13.20001
601.22,13.94
601.34,13.47998
601.45,11
601.57,10.12
601.68,9.219971
601.8,9.02002
601.91,7.580017
602.03,7.02002
602.14,6.440002
602.26,5.73999
602.37,7.52002
602.49,7.960022
602.6,7.460022
602.72,8.460022
602.83,9.460022
602.95,9.5
603.06,10.09998
603.18,10.14001
603.29,10.29999
603.41,9.5
603.52,9.23999
603.64,9.179993
603.75,8.380005
603.87,7.340027
603.98,7.76001
604.1,7.580017
604.21,7.200012
604.33,7.919983
604.44,6.580017
604.55,7.359985
604.67,6.320007
604.78,6.719971
604.9,8.320007
605.01,10.12
605.13,12.26001
605.24,14.34003
605.36,15.94
605.47,16.65997
605.59,16.06
605.7,16.85999
605.81,14.85999
605.93,13.21997
606.04,11.58002
606.16,10.40002
606.27,10.02002
606.39,8.73999
606.5,7.73999
606.61,7.97998
606.73,7.880005
606.84,6.780029
606.96,7.219971
607.07,7.719971
607.18,7.140015
607.3,7.679993
607.41,8.26001
607.53,9.280029
607.64,8.659973
607.76,10.34003
607.87,10.71997
